channel_name,subscribers,last_video_date,last_video_views,country,url,channel_id
"라이프해커,자청",429000,2025-11-17,9329,,https://www.youtube.com/channel/UCONUFWDbb9Y338NVLGQid3Q,UCONUFWDbb9Y338NVLGQid3Q
준덕,11500,2025-11-16,2945,KR,https://www.youtube.com/channel/UC2s8CMjKuwoAvH2CHg6RvUg,UC2s8CMjKuwoAvH2CHg6RvUg
안콜3D,36700,2025-11-16,1769,KR,https://www.youtube.com/channel/UC63C3GOhuFz1yJPOavscPCw,UC63C3GOhuFz1yJPOavscPCw
 디자이너 우앙 Oingt,15600,2025-11-15,5208,KR,https://www.youtube.com/channel/UCsBsU2OW1f1J4d93JRP3IgA,UCsBsU2OW1f1J4d93JRP3IgA
나도코딩,401000,2025-11-17,855,KR,https://www.youtube.com/channel/UC7iAOLiALt2rtMVAWWl4pnw,UC7iAOLiALt2rtMVAWWl4pnw
VFX Central,23300,2025-10-17,3453,US,https://www.youtube.com/channel/UCwX1O0jnZT0SK2Um-WkJQOA,UCwX1O0jnZT0SK2Um-WkJQOA
REA:TIC[리틱],102000,2025-11-18,1706,KR,https://www.youtube.com/channel/UCjyew8VVmM3iM4AbncEn3IQ,UCjyew8VVmM3iM4AbncEn3IQ
Vistasculpt,12700,2025-07-28,192228,,https://www.youtube.com/channel/UCrdndKrdH1mhsjsG9MN3ieA,UCrdndKrdH1mhsjsG9MN3ieA
Rhino 3D (Rhinoceros3d official),41300,2025-09-24,4298,US,https://www.youtube.com/channel/UCFk2HeZDZprti9Sm5LWeMPA,UCFk2HeZDZprti9Sm5LWeMPA
Vizcom,13300,2025-11-12,1704,US,https://www.youtube.com/channel/UCU-XOa74z1aGdZRyvRBQ6UQ,UCU-XOa74z1aGdZRyvRBQ6UQ
샤론의꽃シャロンの花,7230,,,,https://www.youtube.com/channel/UCXsQE8zrEmwnLLJrzAdqq6Q,UCXsQE8zrEmwnLLJrzAdqq6Q
쭈햄 ㅣ jjuham,8560,2025-11-16,9068,KR,https://www.youtube.com/channel/UCMCXSO-APdo_UGwWVIkdtOQ,UCMCXSO-APdo_UGwWVIkdtOQ
SouthernGFX,57100,2025-10-31,696,GB,https://www.youtube.com/channel/UC_y11RqmSPmFEXMl6VaWZpA,UC_y11RqmSPmFEXMl6VaWZpA
Blender Bob,36800,2025-11-07,447,CA,https://www.youtube.com/channel/UC3HUESS7z-P1KqeuVMNAe4Q,UC3HUESS7z-P1KqeuVMNAe4Q
Sound & Soundtracks,25800,2025-11-18,133,DE,https://www.youtube.com/channel/UCRvZGYyDFccoeaJbDPIfs-g,UCRvZGYyDFccoeaJbDPIfs-g
DucThang Ds,839000,2025-11-17,22690,VN,https://www.youtube.com/channel/UCHMiVk1X8dT1f_YCLFY5gdA,UCHMiVk1X8dT1f_YCLFY5gdA
MagiScan 3D - AI 3D Scanner app,6680,2024-11-18,232912,,https://www.youtube.com/channel/UC0VisC-nI_wNIApbzUAqeVQ,UC0VisC-nI_wNIApbzUAqeVQ
쏘뉴SoNew,22700,2025-11-15,531,KR,https://www.youtube.com/channel/UCTNgekj_-X3vZ7jGueb7QWg,UCTNgekj_-X3vZ7jGueb7QWg
BWDev,63700,2024-12-02,22148,GB,https://www.youtube.com/channel/UCYU6BO_VdYnzeQEOS_kSBWA,UCYU6BO_VdYnzeQEOS_kSBWA
CarterPCs,1920000,2025-11-18,91340,US,https://www.youtube.com/channel/UCi7wDE2ZTiR5QYYrUY5WhtA,UCi7wDE2ZTiR5QYYrUY5WhtA
명순조,380000,2025-11-18,24616,,https://www.youtube.com/channel/UC9UQS0AreIqRuHR9ZHlkGDA,UC9UQS0AreIqRuHR9ZHlkGDA
아이디어메이트,5030,2025-11-13,238,KR,https://www.youtube.com/channel/UC7eW9Eom8jXEmSrP-a6B0pw,UC7eW9Eom8jXEmSrP-a6B0pw
PixelFire,13400,2025-11-13,24,US,https://www.youtube.com/channel/UCYk-yy4tkrWpvYu_iM6fjtA,UCYk-yy4tkrWpvYu_iM6fjtA
원너겟의 게임 인문학,19600,2024-01-01,8507,KR,https://www.youtube.com/channel/UC9OFfFPVQkmaOl3ULpwMPEw,UC9OFfFPVQkmaOl3ULpwMPEw
하나둘딸깍,7330,2025-11-15,2326,KR,https://www.youtube.com/channel/UCiyqnrYxHaXM3ZT3XhkxMXQ,UCiyqnrYxHaXM3ZT3XhkxMXQ
우강식,66700,2025-11-04,11330,KR,https://www.youtube.com/channel/UCJS4mS6PFa2MwmkiaNIVh3g,UCJS4mS6PFa2MwmkiaNIVh3g
머니인사이드,1870000,2025-11-18,7703,KR,https://www.youtube.com/channel/UCxfko2YOD6DODYRGzeOPhIQ,UCxfko2YOD6DODYRGzeOPhIQ
s@ya D nine,32500,2025-11-12,135609,,https://www.youtube.com/channel/UC5WmYupXrommmPgwYxU1EAA,UC5WmYupXrommmPgwYxU1EAA
KeenTools,32300,2025-11-13,12896,US,https://www.youtube.com/channel/UCUL9n86w1_MYQmdg-aRhJDg,UCUL9n86w1_MYQmdg-aRhJDg
애니메이터 곰나,10200,2025-11-11,523,CA,https://www.youtube.com/channel/UCVfI4HpSKdr2-h1Tq9vzV6w,UCVfI4HpSKdr2-h1Tq9vzV6w
DNZio Shorts,1230000,2025-11-17,38795,US,https://www.youtube.com/channel/UC4hP8KVa7cBASS7lnLDuISA,UC4hP8KVa7cBASS7lnLDuISA
Sam Haft - Topic,22700,2024-02-06,3717,,https://www.youtube.com/channel/UC3bhqGKt7BhK2Vezd2ujbFA,UC3bhqGKt7BhK2Vezd2ujbFA
KOMA,5330,2024-09-11,1156,,https://www.youtube.com/channel/UCiyKZnh53_chvgESq_l3fyg,UCiyKZnh53_chvgESq_l3fyg
Karla Almonte ,69100,2025-11-18,99,US,https://www.youtube.com/channel/UCwYQt0QuUx6U0MRunad1l7A,UCwYQt0QuUx6U0MRunad1l7A
Konitama,8810,2025-08-02,397,US,https://www.youtube.com/channel/UCea9cjws9Yx4Bu1uHHLX_UQ,UCea9cjws9Yx4Bu1uHHLX_UQ
SYFY,679000,2025-11-17,206,US,https://www.youtube.com/channel/UCJPIr8AiO0qwClbzH3HAAVA,UCJPIr8AiO0qwClbzH3HAAVA
Hyuna Lee,15900,2021-03-19,5166,KR,https://www.youtube.com/channel/UCrL0aKRu9yHX9zU5za7BQSg,UCrL0aKRu9yHX9zU5za7BQSg
A3D prints,120000,2025-11-02,7016,ES,https://www.youtube.com/channel/UC6PLXrnabDEYmWtOGbSJTDg,UC6PLXrnabDEYmWtOGbSJTDg
Albert Vishi,1300000,2025-11-17,2173,US,https://www.youtube.com/channel/UCkR6Qmd9HczDLoegJoT1NeQ,UCkR6Qmd9HczDLoegJoT1NeQ
슈카월드,3610000,2025-11-17,319402,KR,https://www.youtube.com/channel/UCsJ6RuBiTVWRX156FVbeaGg,UCsJ6RuBiTVWRX156FVbeaGg
또세상,172000,2025-11-18,2324,KR,https://www.youtube.com/channel/UC_5WnggYxqW7VX21JYcG_5A,UC_5WnggYxqW7VX21JYcG_5A
SF Boogie Woogie Festival,7840,2025-09-12,1029,,https://www.youtube.com/channel/UCs8U8Nr78rn375TqoweN0pg,UCs8U8Nr78rn375TqoweN0pg
인공지능마켓 ai market,209000,2025-11-17,8080,KR,https://www.youtube.com/channel/UCAVA-sY_uSi8dHMFaAebMnA,UCAVA-sY_uSi8dHMFaAebMnA
Danny Mac 3D,303000,2025-05-06,44894,GB,https://www.youtube.com/channel/UC10BuhxlV7Y53R0l9RJimmA,UC10BuhxlV7Y53R0l9RJimmA
Shutterbug Raaj,72000,2025-11-09,7784,IN,https://www.youtube.com/channel/UCHJn70PFE7pB7oTLZuCbTTA,UCHJn70PFE7pB7oTLZuCbTTA
VFX SHOWDOWN,13500,2025-11-08,2282,IN,https://www.youtube.com/channel/UCpDZCTkveqFBIRts8qvwGBw,UCpDZCTkveqFBIRts8qvwGBw
Mr.Go_UnrealEngine,11000,2025-11-12,0,KR,https://www.youtube.com/channel/UCKgpIE9TLhktyw5yg3S1Irg,UCKgpIE9TLhktyw5yg3S1Irg
ootb STUDIO,1790000,2025-11-16,38898,KR,https://www.youtube.com/channel/UCRmm8763aqO0CoeLCA2jNSA,UCRmm8763aqO0CoeLCA2jNSA
AI싱크클럽,5860,2025-10-23,847,KR,https://www.youtube.com/channel/UCouEEn-xhyTN9K6wSXjBbVQ,UCouEEn-xhyTN9K6wSXjBbVQ
Giovana de Bona,7340,2025-09-02,124,GB,https://www.youtube.com/channel/UCom83rmjxnwnQyLGhJjsHAg,UCom83rmjxnwnQyLGhJjsHAg
The Good Times are Killing Me,86400,2025-11-01,174166,US,https://www.youtube.com/channel/UC-wUf6QSJvjPpqWAAy8GMFw,UC-wUf6QSJvjPpqWAAy8GMFw
산디16 박자이너,20700,2025-11-16,447,KR,https://www.youtube.com/channel/UCHLHKfmX2gbfQHS7a-45QZw,UCHLHKfmX2gbfQHS7a-45QZw
AIAnimation - Jon Draper,63500,2025-06-25,1099,GB,https://www.youtube.com/channel/UCoGoeftQliSByBd0EPmr43g,UCoGoeftQliSByBd0EPmr43g
Spinel CAM,858000,2025-11-18,2,KR,https://www.youtube.com/channel/UCS7W22-coWXOmlyN97S2pvg,UCS7W22-coWXOmlyN97S2pvg
WhyKev,8840,,,SE,https://www.youtube.com/channel/UC6QMreTqyIY43-sWx1_lhFA,UC6QMreTqyIY43-sWx1_lhFA
Rye,184000,2025-10-31,75411,US,https://www.youtube.com/channel/UCdR_AsuI1Bq4eUFj08St4tw,UCdR_AsuI1Bq4eUFj08St4tw
2D Zar Lay,14600,2025-11-17,140833,TH,https://www.youtube.com/channel/UCu8hGqoTTlvSoVc8Bze0_0A,UCu8hGqoTTlvSoVc8Bze0_0A
3DRedBox,197000,,,HU,https://www.youtube.com/channel/UCu5G6hdS8u7X3eAX0gKiszg,UCu5G6hdS8u7X3eAX0gKiszg
BlackTailz,15300,2025-09-02,0,KR,https://www.youtube.com/channel/UClmGWC_nFJIp5IynAUe4VFg,UClmGWC_nFJIp5IynAUe4VFg
N-hance School ,22500,2025-11-17,1540,,https://www.youtube.com/channel/UCey_ZKOcZAhqNIAqRK3lM3g,UCey_ZKOcZAhqNIAqRK3lM3g
꿀사이트,5390,2025-11-17,1175,,https://www.youtube.com/channel/UCko3RlJKlaOHxSxYlbyzNXg,UCko3RlJKlaOHxSxYlbyzNXg
Valem,93200,2025-11-05,13004,BE,https://www.youtube.com/channel/UCPJlesN59MzHPPCp0Lg8sLw,UCPJlesN59MzHPPCp0Lg8sLw
메타코드M,82800,2025-11-16,950,KR,https://www.youtube.com/channel/UChu25pJgVZB3p0dVEgmU0PQ,UChu25pJgVZB3p0dVEgmU0PQ
CG Geek,1150000,2025-10-25,23642,US,https://www.youtube.com/channel/UCG8AxMVa6eutIGxrdnDxWpQ,UCG8AxMVa6eutIGxrdnDxWpQ
My 3D Box,22400,2025-10-06,8863,IN,https://www.youtube.com/channel/UCB0wIOEGU-D_89VeGTMQWNA,UCB0wIOEGU-D_89VeGTMQWNA
Poly Playground,23000,2025-11-08,2128,GB,https://www.youtube.com/channel/UCslpbR2khfIzIWag6BK8wWQ,UCslpbR2khfIzIWag6BK8wWQ
Math infinity hk,5250,2024-06-28,1756,IN,https://www.youtube.com/channel/UCqjf1WGOZjag8sAGvfp4alQ,UCqjf1WGOZjag8sAGvfp4alQ
Arcomade,5040,2024-11-13,2131,US,https://www.youtube.com/channel/UCsoeuJfdmXBPaR_JouycU3g,UCsoeuJfdmXBPaR_JouycU3g
randy,279000,2025-09-16,8338,AU,https://www.youtube.com/channel/UCUmLRMERmJrmUtgnbFfknAg,UCUmLRMERmJrmUtgnbFfknAg
Unreal Engine JP,41600,2025-11-12,1585,JP,https://www.youtube.com/channel/UCUI8jWalKaZ3HsT_-0qTqWg,UCUI8jWalKaZ3HsT_-0qTqWg
CG5 ACADEMY 3D애니메이션학원 마야학원 CG학원,8690,2025-11-17,2970,,https://www.youtube.com/channel/UC7PgOwvDfXYrnQa8_FrckUw,UC7PgOwvDfXYrnQa8_FrckUw
たたかう伊藤,213000,2025-10-17,90450,JP,https://www.youtube.com/channel/UCA1VwEPTqVLO2XtuM545Idg,UCA1VwEPTqVLO2XtuM545Idg
3D Design & Make キャドラボ,14600,2025-11-12,245,JP,https://www.youtube.com/channel/UC7y2WUu4V7Zhgq66oPBjY5A,UC7y2WUu4V7Zhgq66oPBjY5A
미노엔,33400,,,,https://www.youtube.com/channel/UClSKDeTRRciNq6GWSI9BKKg,UClSKDeTRRciNq6GWSI9BKKg
Technical Rohit Vyas,72000,2025-11-17,23,IN,https://www.youtube.com/channel/UCkpQBuT3msBxlOMibryJa3w,UCkpQBuT3msBxlOMibryJa3w
TUF,16300,2025-11-16,407,IN,https://www.youtube.com/channel/UCvgYjqG2Es0VIhIgqyAEEDw,UCvgYjqG2Es0VIhIgqyAEEDw
게임만드는 G나,8150,2025-02-28,7870,US,https://www.youtube.com/channel/UC623JlhdQtquoHvmzH5anDQ,UC623JlhdQtquoHvmzH5anDQ
까망고니,42700,2025-10-28,530,KR,https://www.youtube.com/channel/UC0_NSkjGfkc1x2TLsQrz1Kg,UC0_NSkjGfkc1x2TLsQrz1Kg
꼬등어,34500,2025-07-07,1713424,KR,https://www.youtube.com/channel/UCjeGsPeeCvMfa_CK2pEwMkQ,UCjeGsPeeCvMfa_CK2pEwMkQ
Thomas Colin 3D,29800,2025-10-12,2271,FR,https://www.youtube.com/channel/UC-hY5z74VbvN_YwiXxDyEtw,UC-hY5z74VbvN_YwiXxDyEtw
solomon gumball,24800,2025-09-12,47169,US,https://www.youtube.com/channel/UCTXlQt-VoAWMj2Jwnt5-V4A,UCTXlQt-VoAWMj2Jwnt5-V4A
그샀,5740,2025-11-05,5075,,https://www.youtube.com/channel/UCDm5W8HGPx5bcfhFlMnIFVg,UCDm5W8HGPx5bcfhFlMnIFVg
노마드 코더 Nomad Coders,501000,2025-11-17,4964,KR,https://www.youtube.com/channel/UCUpJs89fSBXNolQGOYKn0YQ,UCUpJs89fSBXNolQGOYKn0YQ
어소트락 게임아카데미,16700,2025-11-16,1632,KR,https://www.youtube.com/channel/UCOPlo0wPx7Uo4p8e3GaW2KQ,UCOPlo0wPx7Uo4p8e3GaW2KQ
Uncle Jessy,540000,2025-11-16,22411,US,https://www.youtube.com/channel/UC8i8e7likh-EYMq1bZ0ttHw,UC8i8e7likh-EYMq1bZ0ttHw
투데이플로우,111000,2025-09-25,7700,,https://www.youtube.com/channel/UCVtIQQpBxWi_e5cPPmyKYYQ,UCVtIQQpBxWi_e5cPPmyKYYQ
Astoaria,11200,2025-11-15,2257,IT,https://www.youtube.com/channel/UCdb9bWTIVqHDIcs0oGw__fw,UCdb9bWTIVqHDIcs0oGw__fw
Pene Menn (Pene_Art_SCHOOL),7860,2024-07-01,108,KR,https://www.youtube.com/channel/UCvRUet0sIcqG22sbEqNH2Cw,UCvRUet0sIcqG22sbEqNH2Cw
AI 겸임교수 이종범 ,29400,2025-11-15,2017,KR,https://www.youtube.com/channel/UCztt42h03X49HFRGW9--Bhg,UCztt42h03X49HFRGW9--Bhg
MELR멜,42700,2025-11-12,2016,KR,https://www.youtube.com/channel/UCOKyeNGwEO_4JzNZpB0rqWA,UCOKyeNGwEO_4JzNZpB0rqWA
HUMBLE - Aleksandr Pronin,12800,2024-08-27,1949,RU,https://www.youtube.com/channel/UCMD-2JgWDj2MkjaL1oKs_6Q,UCMD-2JgWDj2MkjaL1oKs_6Q
SFJAZZ,53100,2025-11-14,8667,US,https://www.youtube.com/channel/UCzY_NpprbzgwasGr25HwPCQ,UCzY_NpprbzgwasGr25HwPCQ
Editing Edition,274000,2025-11-17,75177,IN,https://www.youtube.com/channel/UC_5wxMgv9mTtqV_9dJErn_g,UC_5wxMgv9mTtqV_9dJErn_g
검색인간,10700,2025-10-31,451,KR,https://www.youtube.com/channel/UCrMzlbMcwoHxsnvpdtIs8cQ,UCrMzlbMcwoHxsnvpdtIs8cQ
Trevor Bell,59900,2025-11-16,1256,US,https://www.youtube.com/channel/UC5qXGn5o1xWApf9PSxrgBZg,UC5qXGn5o1xWApf9PSxrgBZg
수무디 Su-moo.d,7450,2023-12-22,2650,,https://www.youtube.com/channel/UC4kX9wO9eEXRHGqhLlbry4Q,UC4kX9wO9eEXRHGqhLlbry4Q
3D Prints&Builds,44100,2025-11-16,1377,EE,https://www.youtube.com/channel/UCHyxt0Fz-HsA_-aH9v7WRLA,UCHyxt0Fz-HsA_-aH9v7WRLA
2AM,76900,2025-11-08,28967,CA,https://www.youtube.com/channel/UCI7XWNL-pkqYeY9MLyL5roQ,UCI7XWNL-pkqYeY9MLyL5roQ
일잘러 장피엠,112000,2025-11-14,12138,KR,https://www.youtube.com/channel/UCSkpTOEl_zW6b4Y7M_Prefg,UCSkpTOEl_zW6b4Y7M_Prefg
제로창업 ,10900,2025-11-13,528,KR,https://www.youtube.com/channel/UCyizpqY-uZmN-31Oax_EmWQ,UCyizpqY-uZmN-31Oax_EmWQ
NewJeans - Topic,28000,,,,https://www.youtube.com/channel/UCxOqS3cYg4FaHbobICo7nFQ,UCxOqS3cYg4FaHbobICo7nFQ
The Gnomon Workshop,86300,2025-10-24,1480,US,https://www.youtube.com/channel/UCze69pfIVefPW41h65eh8lQ,UCze69pfIVefPW41h65eh8lQ
3D Artistree - Landscape 3D Design Tutorials,10900,,,US,https://www.youtube.com/channel/UCohP5Pv9shk7ZNQugnqWQVg,UCohP5Pv9shk7ZNQugnqWQVg
지식 쇼츠,117000,2025-11-18,1350,KR,https://www.youtube.com/channel/UC-eCHM4rq6Q1WqgMMzVdFGw,UC-eCHM4rq6Q1WqgMMzVdFGw
Steven,213000,2025-08-28,2716,US,https://www.youtube.com/channel/UCUd0Pj06Jt1kgW-VdvmgIQQ,UCUd0Pj06Jt1kgW-VdvmgIQQ
Creative Shrimp,14400,2025-03-10,5366,GB,https://www.youtube.com/channel/UCT5DkQvNbAYpo9I0wq3jP2A,UCT5DkQvNbAYpo9I0wq3jP2A
Cascadeur - The Future of Animation,68100,2025-11-14,481,,https://www.youtube.com/channel/UCwF6yYbIFJmB5ynAkzq9Psg,UCwF6yYbIFJmB5ynAkzq9Psg
엔드플랜 Endplan AI,25300,2025-11-17,663,KR,https://www.youtube.com/channel/UCZ4mb62ECiTMw8DcbBcMLmA,UCZ4mb62ECiTMw8DcbBcMLmA
BLANKdev,5640,2025-03-07,997,GB,https://www.youtube.com/channel/UCCXXscYC0F8MenRn_bteyxw,UCCXXscYC0F8MenRn_bteyxw
몌 myerry,132000,2025-11-13,1495,KR,https://www.youtube.com/channel/UCfM7HC0wkS_cWVIcgpy2XPA,UCfM7HC0wkS_cWVIcgpy2XPA
Sayar Chit 2D3D,214000,2025-11-18,7345,TH,https://www.youtube.com/channel/UCKm6QMkBagi1LFpWQ06YthQ,UCKm6QMkBagi1LFpWQ06YthQ
Markom3D,97200,2025-11-17,1771,AU,https://www.youtube.com/channel/UCdlNVsQys37ETeTDqQqiHFQ,UCdlNVsQys37ETeTDqQqiHFQ
Pivot Point,6240,2025-10-09,3980,AZ,https://www.youtube.com/channel/UCmkwbX3Cd5f5GF5BwwUTNAA,UCmkwbX3Cd5f5GF5BwwUTNAA
Muse.,10200,2024-10-30,3888,,https://www.youtube.com/channel/UCipohbZRyA41WW1LVUuu1OA,UCipohbZRyA41WW1LVUuu1OA
 YTN,5220000,2025-11-18,80,KR,https://www.youtube.com/channel/UChlgI3UHCOnwUGzWzbJ3H5w,UChlgI3UHCOnwUGzWzbJ3H5w
PARTISAN,22400,2024-03-22,1047,KR,https://www.youtube.com/channel/UCYtNLZ4RP8omK8KGPc8Fv2g,UCYtNLZ4RP8omK8KGPc8Fv2g
Drifting Walnut,21700,2025-11-17,2189,,https://www.youtube.com/channel/UCy2duHBwZeKiJQmhGDaam1Q,UCy2duHBwZeKiJQmhGDaam1Q
stato,15800,2018-08-26,20911,KR,https://www.youtube.com/channel/UCtxLW2gre1Y-52U7LO9eO7w,UCtxLW2gre1Y-52U7LO9eO7w
3Dにゃん,28700,2025-11-10,16167,JP,https://www.youtube.com/channel/UCD0ILSRKtgH1Wcxs-LHc0wQ,UCD0ILSRKtgH1Wcxs-LHc0wQ
주어니,10300,2024-09-03,828228,,https://www.youtube.com/channel/UC61YmHO9Ya4D9eVJzBk5dkA,UC61YmHO9Ya4D9eVJzBk5dkA
포켓생물,416000,2025-11-11,1147520,KR,https://www.youtube.com/channel/UCBf_u5xLXzHV2nudWvFyPcQ,UCBf_u5xLXzHV2nudWvFyPcQ
오너스 OWNOS,241000,2025-11-16,41239,KR,https://www.youtube.com/channel/UCY9-fwRmV8XFqbY-npsHB3A,UCY9-fwRmV8XFqbY-npsHB3A
그림멘탈선생 시니 SINI42,84700,2025-11-17,4008,KR,https://www.youtube.com/channel/UCnVSBeOu400BBuPw1uNwWlQ,UCnVSBeOu400BBuPw1uNwWlQ
잇선생,6870,2025-07-20,712,KR,https://www.youtube.com/channel/UCAx-6pWUlSiHVfGOeUz4o1A,UCAx-6pWUlSiHVfGOeUz4o1A
3D MAX 독학애니메이션,8920,2025-11-10,1739,KR,https://www.youtube.com/channel/UCSG0frFhhAerPYbA392cmhA,UCSG0frFhhAerPYbA392cmhA
iBatStudio,6920,2025-09-03,201,,https://www.youtube.com/channel/UCClbgCremUxqNmBiRp9-xyw,UCClbgCremUxqNmBiRp9-xyw
First Maya,15300,2025-10-31,214,KR,https://www.youtube.com/channel/UCH-9sNpbxC2myrckQHIYQPg,UCH-9sNpbxC2myrckQHIYQPg
Dani,3570000,2022-01-14,15160658,NO,https://www.youtube.com/channel/UCIabPXjvT5BVTxRDPCBBOOQ,UCIabPXjvT5BVTxRDPCBBOOQ
베르의 게임 개발 유튜브,16400,2022-11-17,9917,KR,https://www.youtube.com/channel/UC9j37A2ACL9ooSbsT4mtGww,UC9j37A2ACL9ooSbsT4mtGww
Blender Cinematic (fxartist_b3d),5970,2024-07-05,2585,IN,https://www.youtube.com/channel/UCXSgYgyNKEPAFxmLXhSHIkA,UCXSgYgyNKEPAFxmLXhSHIkA
Dan Kieft,155000,2025-11-12,41066,,https://www.youtube.com/channel/UCdNj_PP__5kKtjZabuEjbqA,UCdNj_PP__5kKtjZabuEjbqA
뱁션,5910,2025-11-17,18,KR,https://www.youtube.com/channel/UCgAhX1YGwKuYHoish5phMcw,UCgAhX1YGwKuYHoish5phMcw
World Of VFX,9260,2025-11-05,2812,IN,https://www.youtube.com/channel/UCWP2AikFs8LlH0ajpnQiT7w,UCWP2AikFs8LlH0ajpnQiT7w
Blender 3D - уроки,205000,2021-12-14,668886,UA,https://www.youtube.com/channel/UCLYrT1051M_6XkbEc5Te8PA,UCLYrT1051M_6XkbEc5Te8PA
프로에펙러 Pro AE,101000,2025-11-12,10967,KR,https://www.youtube.com/channel/UC_e-y9mmeAbx7oGlhFyvG9w,UC_e-y9mmeAbx7oGlhFyvG9w
Sayar Chit 2D3D,230000,2025-11-16,19865,TH,https://www.youtube.com/channel/UCcCTG81mSXqyodle62KwMRw,UCcCTG81mSXqyodle62KwMRw
Charlie Driscoll - Unreal Engine Filmmaking,24700,,,US,https://www.youtube.com/channel/UCCFtRUUmfWqkRz3KJtBs9zA,UCCFtRUUmfWqkRz3KJtBs9zA
Artell Blender,6920,2025-09-03,6478,,https://www.youtube.com/channel/UCynp5-7sIegtv87iWM45ATA,UCynp5-7sIegtv87iWM45ATA
Jamo VFX,11500,2025-10-30,351,,https://www.youtube.com/channel/UC-W-RUs26OTccsAAyNS5wqQ,UC-W-RUs26OTccsAAyNS5wqQ
공감스타 킴샘 - SNS로 갓생살기,14900,2025-11-14,1343,KR,https://www.youtube.com/channel/UCXhlrh6sw8YXXNfMsq46JuA,UCXhlrh6sw8YXXNfMsq46JuA
Ruth's Coloring,14000,2025-11-18,2847,,https://www.youtube.com/channel/UCGLqllI9VtOl6iNJNJKhCPg,UCGLqllI9VtOl6iNJNJKhCPg
카카오벤처스,15200,2025-11-17,102,US,https://www.youtube.com/channel/UCzPUDKRfFnJ7-z7oA8uajtw,UCzPUDKRfFnJ7-z7oA8uajtw
런타임,20500,2025-11-01,7413,KR,https://www.youtube.com/channel/UCb_gYt_yVQ42elchx04QqRw,UCb_gYt_yVQ42elchx04QqRw
나타샤블루 Natashablue,123000,2025-11-15,7805,KR,https://www.youtube.com/channel/UCL_LzhktKWf-ZK6g6jnmI2w,UCL_LzhktKWf-ZK6g6jnmI2w
Web4Click,85400,2025-11-16,853,IN,https://www.youtube.com/channel/UC_d4zu6Z8Xl06PL7RUCKKig,UC_d4zu6Z8Xl06PL7RUCKKig
Microsoft Design,6980,2025-10-30,243,US,https://www.youtube.com/channel/UC_DdRsJTLYk2ewYnfa9Ihnw,UC_DdRsJTLYk2ewYnfa9Ihnw
퓨처플로우 | 이태현,37400,2024-09-14,2137,KR,https://www.youtube.com/channel/UC6FGz4_afkEtH11lTIQqF-A,UC6FGz4_afkEtH11lTIQqF-A
Ghost Designer,21400,2025-10-19,21924,,https://www.youtube.com/channel/UCGR5lXiGLPzh5r5oA_Qpr7Q,UCGR5lXiGLPzh5r5oA_Qpr7Q
SetupsAI,434000,2025-11-17,79115,US,https://www.youtube.com/channel/UC0xHrJNbxHmFnUP-49WYM-Q,UC0xHrJNbxHmFnUP-49WYM-Q
Code Monkey,585000,2025-11-17,2605,PT,https://www.youtube.com/channel/UCFK6NCbuCIVzA6Yj1G_ZqCg,UCFK6NCbuCIVzA6Yj1G_ZqCg
야케준yakejun,6660,2025-11-17,39,JP,https://www.youtube.com/channel/UCIwugl2kM0lsqC0BIbKjkNw,UCIwugl2kM0lsqC0BIbKjkNw
brainchildpl,56900,2025-10-06,801,PL,https://www.youtube.com/channel/UCR7Xn0VP8GPs0zG5NiivrIQ,UCR7Xn0VP8GPs0zG5NiivrIQ
The Next Gen,9100,2025-11-17,874,LK,https://www.youtube.com/channel/UCTGZsXT7xZXB-hBvdpusI9Q,UCTGZsXT7xZXB-hBvdpusI9Q
pixeltrain - 3D & VFX Trainings,15200,,,AT,https://www.youtube.com/channel/UCS-qRcJcG5qyHl7uRa6nZ1Q,UCS-qRcJcG5qyHl7uRa6nZ1Q
theartge,368000,2025-11-18,1317,US,https://www.youtube.com/channel/UCQy-Vk9G4gwy2Jk_h3Fb0CQ,UCQy-Vk9G4gwy2Jk_h3Fb0CQ
CG Boost,394000,2025-11-17,16819,DE,https://www.youtube.com/channel/UCWWybvw9jnpOdJq_6wTHryA,UCWWybvw9jnpOdJq_6wTHryA
Explore Create Capture,103000,2025-11-17,1558,IE,https://www.youtube.com/channel/UCPV-AKhekLp7FQV08TfYY5Q,UCPV-AKhekLp7FQV08TfYY5Q
Coloso - 콜로소,49400,2025-11-17,151,KR,https://www.youtube.com/channel/UCtyDaj-Cime9qDkQ2zdqrjw,UCtyDaj-Cime9qDkQ2zdqrjw
Skyline,10400,,,US,https://www.youtube.com/channel/UCagWY0xcc1KEIRwFVUhKLiQ,UCagWY0xcc1KEIRwFVUhKLiQ
AirwaveMusicTV,3440000,2025-11-17,2341,DE,https://www.youtube.com/channel/UCwIgPuUJXuf2nY-nKsEvLOg,UCwIgPuUJXuf2nY-nKsEvLOg
평양냉면,17800,2025-11-18,12870,KR,https://www.youtube.com/channel/UC8QdDi9llqSdU90xRWzSJQw,UC8QdDi9llqSdU90xRWzSJQw
언더스탠딩 : 세상의 모든 지식,1270000,2025-11-17,19740,KR,https://www.youtube.com/channel/UCIUni4ScRp4mqPXsxy62L5w,UCIUni4ScRp4mqPXsxy62L5w
CLIP STUDIO,212000,2025-11-17,2372,JP,https://www.youtube.com/channel/UCE05Loo-ADhXiofF6poA4SA,UCE05Loo-ADhXiofF6poA4SA
