channel_name,subscribers,last_video_date,last_video_views,country,url,channel_id
Samuel Krug VFX,16300,2025-11-17,24,US,https://www.youtube.com/channel/UC6iLJVlTjs6WX7-MtDX9lBQ,UC6iLJVlTjs6WX7-MtDX9lBQ
드로우앤드류,709000,2025-11-14,6346,KR,https://www.youtube.com/channel/UCCU2H8fnVx20POKCzFm-G5Q,UCCU2H8fnVx20POKCzFm-G5Q
3DWolf,27500,2025-09-10,3711,IN,https://www.youtube.com/channel/UCMznAz52INVYSOa6bt_xu3w,UCMznAz52INVYSOa6bt_xu3w
Nedy Pictures,16000,2025-11-17,181,NG,https://www.youtube.com/channel/UCbK-Ubj415MMZPel4Me_Fgg,UCbK-Ubj415MMZPel4Me_Fgg
Gotye - Topic,26300,,,,https://www.youtube.com/channel/UCcrR-Or3AH2RKJqOntiD_Tw,UCcrR-Or3AH2RKJqOntiD_Tw
Sensture,10500,2025-07-25,3554,IN,https://www.youtube.com/channel/UC5iZoi1wYeef-xDZlfbK8sg,UC5iZoi1wYeef-xDZlfbK8sg
AI모아둠,19700,2025-10-21,3391,KR,https://www.youtube.com/channel/UCyxvJfyIzqOXwhgOkVodMvg,UCyxvJfyIzqOXwhgOkVodMvg
Pene Menn (Pene_Art_SCHOOL),7860,2024-07-01,108,KR,https://www.youtube.com/channel/UCvRUet0sIcqG22sbEqNH2Cw,UCvRUet0sIcqG22sbEqNH2Cw
Nuno Silva,152000,2025-11-06,9951,US,https://www.youtube.com/channel/UC16Hy0D3KBn9xeMyL7jQAjw,UC16Hy0D3KBn9xeMyL7jQAjw
3D Entertainment,3920000,2025-11-15,39702,ID,https://www.youtube.com/channel/UCE0laCY30f_ky80J0BxD3dA,UCE0laCY30f_ky80J0BxD3dA
MD Talk,344000,2025-11-10,1016,IN,https://www.youtube.com/channel/UCzrBR9Zo-bobJFsL9CDjTiQ,UCzrBR9Zo-bobJFsL9CDjTiQ
Blender Procedural,5550,2025-10-26,3079,US,https://www.youtube.com/channel/UCqRnqYKK7yT-fAfGZvHRYCg,UCqRnqYKK7yT-fAfGZvHRYCg
BlenderBuilder,9240,2024-12-28,1291,US,https://www.youtube.com/channel/UCgtGd1Tn-9WTskkAkO3-rXA,UCgtGd1Tn-9WTskkAkO3-rXA
Outgang,60200,2025-01-07,4049,CA,https://www.youtube.com/channel/UCH0FwuoIVHtYsuci4QMEbAA,UCH0FwuoIVHtYsuci4QMEbAA
Markom3D,97200,2025-11-17,1379,AU,https://www.youtube.com/channel/UCdlNVsQys37ETeTDqQqiHFQ,UCdlNVsQys37ETeTDqQqiHFQ
"디자인 쉽게, 하디",5360,2025-11-14,13296,KR,https://www.youtube.com/channel/UCqbTAlHyyCOkOnlSWvTfNoQ,UCqbTAlHyyCOkOnlSWvTfNoQ
NEXA AI UNIT,33400,2025-11-13,9323,TH,https://www.youtube.com/channel/UChPLEoLU1CSho9Ee2FlvesQ,UChPLEoLU1CSho9Ee2FlvesQ
Thomas Colin 3D,29800,2025-10-12,2256,FR,https://www.youtube.com/channel/UC-hY5z74VbvN_YwiXxDyEtw,UC-hY5z74VbvN_YwiXxDyEtw
VideoExpress,5210,2024-11-26,44451,US,https://www.youtube.com/channel/UCpsnmCrEHXgjI9JKi0RwWGQ,UCpsnmCrEHXgjI9JKi0RwWGQ
오토데스크코리아,39900,2025-11-16,203,KR,https://www.youtube.com/channel/UCPEEiW5Qcl14XaVN5OErnbQ,UCPEEiW5Qcl14XaVN5OErnbQ
Compositing Academy,45000,2025-11-14,4618,,https://www.youtube.com/channel/UCzqFnIJVQ1hVI-WZ62Sir1Q,UCzqFnIJVQ1hVI-WZ62Sir1Q
뽀구미,677000,2025-11-16,62322,KR,https://www.youtube.com/channel/UCO78BQwAIG-pEfhgJEt-VRQ,UCO78BQwAIG-pEfhgJEt-VRQ
SADRADDIN,918000,2025-11-08,671504,KZ,https://www.youtube.com/channel/UCj9nsxTXTCiVWhh2Ruj5F6Q,UCj9nsxTXTCiVWhh2Ruj5F6Q
Giovana de Bona,7340,2025-09-02,124,GB,https://www.youtube.com/channel/UCom83rmjxnwnQyLGhJjsHAg,UCom83rmjxnwnQyLGhJjsHAg
 Deepak Verma CAD Softwares,237000,2025-11-16,2799,IN,https://www.youtube.com/channel/UCoBL8gRrEPm49lp78h4U9bw,UCoBL8gRrEPm49lp78h4U9bw
"Aung Par Say ( 2D , 3D )",90500,2025-11-17,952,SE,https://www.youtube.com/channel/UCp6j9GjTrCLupEoQaHfVcRg,UCp6j9GjTrCLupEoQaHfVcRg
Tech Counsel,365000,2025-11-14,109,IN,https://www.youtube.com/channel/UCRsVWKFMMC1fsECmHj5iZeg,UCRsVWKFMMC1fsECmHj5iZeg
Faebe Tutorials,29000,2025-11-01,20849,CH,https://www.youtube.com/channel/UCQ29HrxOBr8RsjTCaiiTL2w,UCQ29HrxOBr8RsjTCaiiTL2w
Trevor Bell,59900,2025-11-16,1227,US,https://www.youtube.com/channel/UC5qXGn5o1xWApf9PSxrgBZg,UC5qXGn5o1xWApf9PSxrgBZg
Mais Design 3D,11100,2025-11-14,99,BR,https://www.youtube.com/channel/UC1qDYEVyMUGJOwcjU83Xxiw,UC1qDYEVyMUGJOwcjU83Xxiw
평양냉면,17800,2025-11-17,6332,KR,https://www.youtube.com/channel/UC8QdDi9llqSdU90xRWzSJQw,UC8QdDi9llqSdU90xRWzSJQw
3Dにゃん,28700,2025-11-10,16107,JP,https://www.youtube.com/channel/UCD0ILSRKtgH1Wcxs-LHc0wQ,UCD0ILSRKtgH1Wcxs-LHc0wQ
Unreal Engine,1250000,2025-11-16,4514,,https://www.youtube.com/channel/UCBobmJyzsJ6Ll7UbfhI4iwQ,UCBobmJyzsJ6Ll7UbfhI4iwQ
Code4Broke,28800,2025-10-31,43164,CA,https://www.youtube.com/channel/UCBZPfsQhtYiYGkoKPjUMWmA,UCBZPfsQhtYiYGkoKPjUMWmA
Nexttut,65900,2025-11-07,354,IN,https://www.youtube.com/channel/UCqD0W8UOIQfgr6nSIKZauog,UCqD0W8UOIQfgr6nSIKZauog
CG Geek,1150000,2025-10-25,23573,US,https://www.youtube.com/channel/UCG8AxMVa6eutIGxrdnDxWpQ,UCG8AxMVa6eutIGxrdnDxWpQ
김성회의 G식백과,947000,2025-11-16,351347,KR,https://www.youtube.com/channel/UCZ0bi2aVJngKLwFTU5g_fLQ,UCZ0bi2aVJngKLwFTU5g_fLQ
Utix Grapix,12700,2025-10-17,359,,https://www.youtube.com/channel/UCqW1JmTtpLD2Jh9AO-dkh6w,UCqW1JmTtpLD2Jh9AO-dkh6w
허성범 Horang,335000,2025-11-13,51419,KR,https://www.youtube.com/channel/UCWX_9JS3DhPQZIsgjCSU0tw,UCWX_9JS3DhPQZIsgjCSU0tw
케찹,34000,2025-11-17,193,KR,https://www.youtube.com/channel/UCYPLiC4RE8iDRP7GwKnrLQA,UCYPLiC4RE8iDRP7GwKnrLQA
Jamo VFX,11500,2025-10-30,340,,https://www.youtube.com/channel/UC-W-RUs26OTccsAAyNS5wqQ,UC-W-RUs26OTccsAAyNS5wqQ
3DTudor,48000,2025-11-13,1870,US,https://www.youtube.com/channel/UC1NVCXV6Be8twf-9rGrLacQ,UC1NVCXV6Be8twf-9rGrLacQ
Fine Arts Museums of San Francisco,31800,2025-11-14,5766,US,https://www.youtube.com/channel/UCfYMP1FoFPlxUwed1BkWz5Q,UCfYMP1FoFPlxUwed1BkWz5Q
AI 디자이너 아인 (Designer Ain),9390,2025-05-28,24444,,https://www.youtube.com/channel/UCDVlNIEu4W3JG6JaG5uv17g,UCDVlNIEu4W3JG6JaG5uv17g
The Next Gen,9100,2025-11-14,193,LK,https://www.youtube.com/channel/UCTGZsXT7xZXB-hBvdpusI9Q,UCTGZsXT7xZXB-hBvdpusI9Q
한국화가 김현정 _ Artist Kim HyunJung,8590,2025-11-14,2903,KR,https://www.youtube.com/channel/UC5PYWMLEbCu7_qg8AX9Uv6A,UC5PYWMLEbCu7_qg8AX9Uv6A
Mr Rhino3D,6570,2025-11-15,1570,DE,https://www.youtube.com/channel/UC_Mamb7bYX5S4c0ozOrF5lA,UC_Mamb7bYX5S4c0ozOrF5lA
Spline,133000,2025-11-14,1657,US,https://www.youtube.com/channel/UCjnuBkgYrryPxDuKz0eG09Q,UCjnuBkgYrryPxDuKz0eG09Q
Ishan Sharma,2030000,2025-11-14,34383,IN,https://www.youtube.com/channel/UCY6N8zZhs2V7gNTUxPuKWoQ,UCY6N8zZhs2V7gNTUxPuKWoQ
Artist Shubham Dogra,258000,2025-09-28,927,IN,https://www.youtube.com/channel/UCjOZC0qz72xUYgNKlXN6Iwg,UCjOZC0qz72xUYgNKlXN6Iwg
상남자1,247000,2025-11-14,45576,KR,https://www.youtube.com/channel/UCIRoiYqgakU4Ep5VLdePUcw,UCIRoiYqgakU4Ep5VLdePUcw
PixelFire,13400,2025-11-13,23,US,https://www.youtube.com/channel/UCYk-yy4tkrWpvYu_iM6fjtA,UCYk-yy4tkrWpvYu_iM6fjtA
Thebhimsenart,218000,2025-11-13,1246596,,https://www.youtube.com/channel/UCGqQ2atxa0g3B6jsBrhu2gA,UCGqQ2atxa0g3B6jsBrhu2gA
Ariana Grande - Topic,393000,,,,https://www.youtube.com/channel/UC0076UMUgEng8HORUw_MYHA,UC0076UMUgEng8HORUw_MYHA
Lychee Game Labs,70300,2025-09-26,70109,GB,https://www.youtube.com/channel/UCxdyC7_ZoTzeJqIZHsmAy9Q,UCxdyC7_ZoTzeJqIZHsmAy9Q
Konitama,8820,2025-08-02,397,US,https://www.youtube.com/channel/UCea9cjws9Yx4Bu1uHHLX_UQ,UCea9cjws9Yx4Bu1uHHLX_UQ
Preusche-3d,5540,2024-11-18,4911,DE,https://www.youtube.com/channel/UCJGoeAYhdNkTsaHxxgrvLCw,UCJGoeAYhdNkTsaHxxgrvLCw
김도랜드,157000,2025-11-15,10494,KR,https://www.youtube.com/channel/UC2_VPutZK0o_tG8ca_QrQRA,UC2_VPutZK0o_tG8ca_QrQRA
3Dnot2D,67900,2025-09-17,1079,,https://www.youtube.com/channel/UCYHC5MP7UQ8qd8ZErrXhjWQ,UCYHC5MP7UQ8qd8ZErrXhjWQ
메가게임TV,55300,2025-11-13,986,KR,https://www.youtube.com/channel/UCyvnKtxpbGZ4UUWmFGow0aQ,UCyvnKtxpbGZ4UUWmFGow0aQ
원신감성 Genshin Feeling,73800,2025-11-12,23648,KR,https://www.youtube.com/channel/UCg5Ew4lj74r_ohbc4AeQj1w,UCg5Ew4lj74r_ohbc4AeQj1w
Nikita Kapustin,22800,2025-11-11,1354,,https://www.youtube.com/channel/UC1SIJHrJdxAojJQFoQX0iew,UC1SIJHrJdxAojJQFoQX0iew
blenderian,118000,2025-11-16,0,,https://www.youtube.com/channel/UCX0JHmYdFAOr8k8xCvSc0FQ,UCX0JHmYdFAOr8k8xCvSc0FQ
Default Cube,243000,2025-11-16,0,US,https://www.youtube.com/channel/UCdpWKLNfbROyoGPV46-zaUQ,UCdpWKLNfbROyoGPV46-zaUQ
JOB-IS 잡이스,5030,2025-01-10,4510,KR,https://www.youtube.com/channel/UCJRt3iKoqWoOre05d17hMaw,UCJRt3iKoqWoOre05d17hMaw
MST Design Academy,82800,2025-11-17,75,MX,https://www.youtube.com/channel/UC4TEn1vsHJr3JFKYCLKdg7A,UC4TEn1vsHJr3JFKYCLKdg7A
어소트락 게임아카데미,16700,2025-11-16,1536,KR,https://www.youtube.com/channel/UCOPlo0wPx7Uo4p8e3GaW2KQ,UCOPlo0wPx7Uo4p8e3GaW2KQ
POLYCOSM,19500,2024-09-30,626,GB,https://www.youtube.com/channel/UCT98seofU9jMfj7PFACRJQQ,UCT98seofU9jMfj7PFACRJQQ
BRUTUS,119000,2025-11-14,411,JP,https://www.youtube.com/channel/UCPyAC8LKPBS5v3kBcaZ_MiA,UCPyAC8LKPBS5v3kBcaZ_MiA
TUTO UNITY FR,96700,2025-11-06,1815,FR,https://www.youtube.com/channel/UCJRwb5W4ZzG43J5_dViL6Fw,UCJRwb5W4ZzG43J5_dViL6Fw
Let's Design,72400,2025-11-15,16608,US,https://www.youtube.com/channel/UCDFlV2_DJhWZbpN2IBiLgWQ,UCDFlV2_DJhWZbpN2IBiLgWQ
Blender Guru,3380000,2025-09-24,87275,US,https://www.youtube.com/channel/UCOKHwx1VCdgnxwbjyb9Iu1g,UCOKHwx1VCdgnxwbjyb9Iu1g
Ahmad | AI Automation,14400,2025-11-11,200,US,https://www.youtube.com/channel/UCndJsCumRxIZJ2W_i8y9dxw,UCndJsCumRxIZJ2W_i8y9dxw
JohnKOBA Design,427000,2025-11-14,2826,KR,https://www.youtube.com/channel/UCYpD5IVQK9BjA2qtupHFExA,UCYpD5IVQK9BjA2qtupHFExA
쇼츠 킬링타임,1060000,2024-09-21,27299,KR,https://www.youtube.com/channel/UCx4UvNUUgt4xH8A7xf8unig,UCx4UvNUUgt4xH8A7xf8unig
연시 yeonsi,9180,2025-11-15,8996,KR,https://www.youtube.com/channel/UCJO_lRBNAWWuUwqDYJeq9jw,UCJO_lRBNAWWuUwqDYJeq9jw
그림멘탈선생 시니 SINI42,84700,2025-11-14,4295,KR,https://www.youtube.com/channel/UCnVSBeOu400BBuPw1uNwWlQ,UCnVSBeOu400BBuPw1uNwWlQ
스브스뉴스 SUBUSUNEWS,1320000,2025-11-16,34372,KR,https://www.youtube.com/channel/UCQabORQKQRHP-iUqe-xIFvg,UCQabORQKQRHP-iUqe-xIFvg
Pramod VFX,6160,2025-04-24,690,IN,https://www.youtube.com/channel/UCWZcfdaEnA-NVLX69wCCXyA,UCWZcfdaEnA-NVLX69wCCXyA
How To Edit Under One Minute,119000,2025-09-03,1122,,https://www.youtube.com/channel/UCp9vWQ5KI3TDPlKOa2x251A,UCp9vWQ5KI3TDPlKOa2x251A
Classical California,9460,2025-11-15,1252,US,https://www.youtube.com/channel/UCrMyo3oBwu9BakNtfoIanMA,UCrMyo3oBwu9BakNtfoIanMA
viyaura,1090000,2025-11-16,1140167,CA,https://www.youtube.com/channel/UCM55RjebjSevVWPnj2LEymw,UCM55RjebjSevVWPnj2LEymw
혁신전파사,16400,2025-11-12,24559,KR,https://www.youtube.com/channel/UCnnIIbhkXDOqfxYtgdx-ohA,UCnnIIbhkXDOqfxYtgdx-ohA
solomon gumball,24800,2025-09-12,47119,US,https://www.youtube.com/channel/UCTXlQt-VoAWMj2Jwnt5-V4A,UCTXlQt-VoAWMj2Jwnt5-V4A
케이디,20700,2021-11-16,119474849,KR,https://www.youtube.com/channel/UC9w-j0OqNzdtOqiYj4lDHmg,UC9w-j0OqNzdtOqiYj4lDHmg
HandleBar3D,15700,2024-07-09,451305,US,https://www.youtube.com/channel/UCcpImaI2uFJ7e_-6KBnVT_g,UCcpImaI2uFJ7e_-6KBnVT_g
Cinecom.net,2710000,2023-12-22,345870,BE,https://www.youtube.com/channel/UCpLfM1_MIcIQ3jweRT19LVw,UCpLfM1_MIcIQ3jweRT19LVw
AI 머니,121000,2025-11-17,1020,KR,https://www.youtube.com/channel/UCr-BsqUguoNpv3kxjsjorgA,UCr-BsqUguoNpv3kxjsjorgA
Untiler ,6030,2025-10-10,1140,,https://www.youtube.com/channel/UC6XhvHAEI38-qcjnbuYL4LQ,UC6XhvHAEI38-qcjnbuYL4LQ
엔드플랜 Endplan AI,25300,2025-11-01,58597,KR,https://www.youtube.com/channel/UCZ4mb62ECiTMw8DcbBcMLmA,UCZ4mb62ECiTMw8DcbBcMLmA
MK Graphics,106000,2025-11-03,12989,TR,https://www.youtube.com/channel/UCoPaj2MOZZhv00uIL7H8xsA,UCoPaj2MOZZhv00uIL7H8xsA
푸드의 비서,16100,2025-11-16,2758,,https://www.youtube.com/channel/UCe6UvUJ9wmiorr3GSz3lKoQ,UCe6UvUJ9wmiorr3GSz3lKoQ
동영상갤러리,48100,2025-09-07,3848,KR,https://www.youtube.com/channel/UCK9Nf1Vz52pwj2_78OCAFWA,UCK9Nf1Vz52pwj2_78OCAFWA
SINA,8030,2025-03-31,220,,https://www.youtube.com/channel/UCzy1hS6OdnewCW3c7z-TbDw,UCzy1hS6OdnewCW3c7z-TbDw
Enscape ArchDesign,45600,2025-11-16,1742,DE,https://www.youtube.com/channel/UCI80b5N14pkKmlLvnB1T8vw,UCI80b5N14pkKmlLvnB1T8vw
Wonderwall. 원더월 ,27800,2024-12-05,0,KR,https://www.youtube.com/channel/UCX1qKoqSWfAK26SBt-WM9JA,UCX1qKoqSWfAK26SBt-WM9JA
Dan Kieft,155000,2025-11-12,38481,,https://www.youtube.com/channel/UCdNj_PP__5kKtjZabuEjbqA,UCdNj_PP__5kKtjZabuEjbqA
CaN Tips,13000,2025-11-14,135,KR,https://www.youtube.com/channel/UC-gDK-zs-tWs1ZngCK7agAQ,UC-gDK-zs-tWs1ZngCK7agAQ
 민스틴 Minstin,14300,2025-11-15,27247,KR,https://www.youtube.com/channel/UCrpKq_Q4lYKOduDFUFU1LTQ,UCrpKq_Q4lYKOduDFUFU1LTQ
Blender Magic,7150,2025-11-13,350,KR,https://www.youtube.com/channel/UC-sJ5TJ-UUUvcvzG8IXzXpw,UC-sJ5TJ-UUUvcvzG8IXzXpw
Ryan Kennedy,1300000,2025-11-17,6972,US,https://www.youtube.com/channel/UCTkhZGtANjMzXpgDUE7HLUA,UCTkhZGtANjMzXpgDUE7HLUA
CGMeetup,6370000,2025-10-30,13689,US,https://www.youtube.com/channel/UCrSvhrtUgpZT3EU0x1Zoy-w,UCrSvhrtUgpZT3EU0x1Zoy-w
Desenvolvedor Unity,33100,2025-11-06,495,BR,https://www.youtube.com/channel/UCFcezjvpesWSCZOvNkeCtUA,UCFcezjvpesWSCZOvNkeCtUA
마플 마인크래프트 채널,805000,2025-11-15,168,KR,https://www.youtube.com/channel/UC1q4Ihlv_YhLELw-ijE0Diw,UC1q4Ihlv_YhLELw-ijE0Diw
Arcomade,5030,2024-11-13,2131,US,https://www.youtube.com/channel/UCsoeuJfdmXBPaR_JouycU3g,UCsoeuJfdmXBPaR_JouycU3g
Smart Poly,166000,2025-11-15,5830,US,https://www.youtube.com/channel/UCp1e34nrTQqVXkNU5ekH9CQ,UCp1e34nrTQqVXkNU5ekH9CQ
슈의3D노트,6940,2025-09-28,4508,KR,https://www.youtube.com/channel/UCWMnhKS9QqJtydLrYhNmSyw,UCWMnhKS9QqJtydLrYhNmSyw
itx_kunwar,609000,2025-11-09,76149,,https://www.youtube.com/channel/UCvk543-8WOq4SQFfTvIDwUg,UCvk543-8WOq4SQFfTvIDwUg
Ai Pro Mind,13900,2025-11-16,2636,IN,https://www.youtube.com/channel/UCNsS5xEmVcFZOl90ojSJnYg,UCNsS5xEmVcFZOl90ojSJnYg
Bacosil,11400,,,IN,https://www.youtube.com/channel/UCRhMIbw8isq9cKetP1q3yWg,UCRhMIbw8isq9cKetP1q3yWg
OBrooks,19100,,,GB,https://www.youtube.com/channel/UCBHl6ck87QKHrA8kLYqLW6A,UCBHl6ck87QKHrA8kLYqLW6A
bytedozer,171000,2025-10-30,27105,,https://www.youtube.com/channel/UCH68J99cLNAuCO_O9XT3Y4Q,UCH68J99cLNAuCO_O9XT3Y4Q
uMake,11700,2025-05-02,692,US,https://www.youtube.com/channel/UCD832jnj8O-H9IzYGQautxA,UCD832jnj8O-H9IzYGQautxA
Blender Study,19700,2025-11-16,36,,https://www.youtube.com/channel/UCLtuLmuevwxQzkn6SMR6kZQ,UCLtuLmuevwxQzkn6SMR6kZQ
DNZio Shorts,1230000,2025-11-16,37498,US,https://www.youtube.com/channel/UC4hP8KVa7cBASS7lnLDuISA,UC4hP8KVa7cBASS7lnLDuISA
The CG Essentials,172000,2021-09-03,18508,US,https://www.youtube.com/channel/UCqiJI3COVDqxJnJoVkCiEUg,UCqiJI3COVDqxJnJoVkCiEUg
병우쌤의 다락방 BW's Darakbang,24000,2025-11-15,1812,KR,https://www.youtube.com/channel/UCRsaWGh4p0WgazHjzymWbDw,UCRsaWGh4p0WgazHjzymWbDw
InspirationTuts,330000,2025-11-16,3684,US,https://www.youtube.com/channel/UCDdv3C21EFv7MxBMu70OExw,UCDdv3C21EFv7MxBMu70OExw
DIMA GD 2 ,122000,2025-11-17,76,UA,https://www.youtube.com/channel/UCOtFuv0DpPzCVavtjSDt5Tw,UCOtFuv0DpPzCVavtjSDt5Tw
CG Factory,14300,2025-11-16,1296,KR,https://www.youtube.com/channel/UCnnqPeDSik_ysh7RtwZr1aQ,UCnnqPeDSik_ysh7RtwZr1aQ
CGplus,9410,2025-11-14,257,KR,https://www.youtube.com/channel/UC05Q-S2wS8JtTHgYSifokuA,UC05Q-S2wS8JtTHgYSifokuA
조슈아매거진,317000,2025-11-15,676524,,https://www.youtube.com/channel/UC_TL4XPdPb0WnAudbMMS2_g,UC_TL4XPdPb0WnAudbMMS2_g
Ali Elzoheiry,67100,2025-11-13,1978,NL,https://www.youtube.com/channel/UCrrZx9bh7RMYhXvaN8BrbNg,UCrrZx9bh7RMYhXvaN8BrbNg
GameTextures.com,8730,2024-03-07,37,US,https://www.youtube.com/channel/UCjjzW5eHBV-faq1rh0AcizA,UCjjzW5eHBV-faq1rh0AcizA
조군컴퓨터,120000,2025-11-17,5605,KR,https://www.youtube.com/channel/UC0mXoKyLhPssypSw90cF1Bw,UC0mXoKyLhPssypSw90cF1Bw
Cody Gindy,84600,2025-09-23,335016,US,https://www.youtube.com/channel/UClB2t8sIPbneCMz-iHpc-dw,UClB2t8sIPbneCMz-iHpc-dw
Deepak Graphics Hindi,46300,2025-10-20,1731,IN,https://www.youtube.com/channel/UCoA4OvO7ETgCfFbvtxi0kAw,UCoA4OvO7ETgCfFbvtxi0kAw
애니메이터 곰나,10200,2025-11-11,510,CA,https://www.youtube.com/channel/UCVfI4HpSKdr2-h1Tq9vzV6w,UCVfI4HpSKdr2-h1Tq9vzV6w
Artell Blender,6920,2025-09-03,6413,,https://www.youtube.com/channel/UCynp5-7sIegtv87iWM45ATA,UCynp5-7sIegtv87iWM45ATA
SilverwingVFX,23600,,,DE,https://www.youtube.com/channel/UCGCNbuF81I33_4HelBjrS7Q,UCGCNbuF81I33_4HelBjrS7Q
UnrealCG,39900,2025-10-02,714,IN,https://www.youtube.com/channel/UCb7A3-CWHgy5EejbfA9wbmw,UCb7A3-CWHgy5EejbfA9wbmw
Let's Talk Game Design,18600,2025-11-15,984,GB,https://www.youtube.com/channel/UCtZMWqGbT2UDdw1gGqVEpRg,UCtZMWqGbT2UDdw1gGqVEpRg
명순조,380000,2025-11-17,66187,,https://www.youtube.com/channel/UC9UQS0AreIqRuHR9ZHlkGDA,UC9UQS0AreIqRuHR9ZHlkGDA
Blender Inferno,7920,2025-07-24,657,GB,https://www.youtube.com/channel/UCNddsDUuNH-EenL5QRazDdA,UCNddsDUuNH-EenL5QRazDdA
Sidhnath Creation - Online Learning,17800,2025-11-15,46,IN,https://www.youtube.com/channel/UC9cNDyHztyMbMFxN1hcXAWA,UC9cNDyHztyMbMFxN1hcXAWA
たたかう伊藤,213000,2025-10-17,89265,JP,https://www.youtube.com/channel/UCA1VwEPTqVLO2XtuM545Idg,UCA1VwEPTqVLO2XtuM545Idg
Pack Nation,89900,2022-12-17,480,CA,https://www.youtube.com/channel/UCpky6DAqrv12xfjLlNlR52Q,UCpky6DAqrv12xfjLlNlR52Q
플레이스인사이트 PLACE INSIGHT,22200,2025-11-13,219,KR,https://www.youtube.com/channel/UCACVeDdSNHOabM_zWq2LDSQ,UCACVeDdSNHOabM_zWq2LDSQ
World Of VFX,9250,2025-11-05,2774,IN,https://www.youtube.com/channel/UCWP2AikFs8LlH0ajpnQiT7w,UCWP2AikFs8LlH0ajpnQiT7w
Route 9 루트나인,136000,2025-11-13,5267,US,https://www.youtube.com/channel/UCQ2a9oTOgf1P5y32uiS-whQ,UCQ2a9oTOgf1P5y32uiS-whQ
김그륜,130000,2025-11-13,3225948,,https://www.youtube.com/channel/UCAQ-_H4rACX-aoMPDPGGxBQ,UCAQ-_H4rACX-aoMPDPGGxBQ
그림 HYUN HO,8380,2024-11-04,185,KR,https://www.youtube.com/channel/UCSNZg3bnebgIpkfyi9_5nnQ,UCSNZg3bnebgIpkfyi9_5nnQ
주태백이TV JTBETV,1910000,2025-11-17,5021,,https://www.youtube.com/channel/UCBQpl6Fc51HlG6Ik0RZjVPg,UCBQpl6Fc51HlG6Ik0RZjVPg
사코팍 SAKOPAK,1650000,2025-11-13,0,,https://www.youtube.com/channel/UCM5Ij_HwT8V6xPT9cRBFjJw,UCM5Ij_HwT8V6xPT9cRBFjJw
bd3d,7220,,,,https://www.youtube.com/channel/UCdtlx635Lq69YvDkBsu-Kdg,UCdtlx635Lq69YvDkBsu-Kdg
TEX - Design & Engineering,6120,2023-07-11,8454,,https://www.youtube.com/channel/UCuKwUy5BtnIlezlrnjM59KA,UCuKwUy5BtnIlezlrnjM59KA
갓쌤TV - AI미래교육연구회,10700,2025-10-18,1307,KR,https://www.youtube.com/channel/UCGivE0cLydppIwPCbX7i4KA,UCGivE0cLydppIwPCbX7i4KA
부읽남TV_내집마련부터건물주까지,1660000,2025-11-17,0,KR,https://www.youtube.com/channel/UC2QeHNJFfuQWB4cy3M-745g,UC2QeHNJFfuQWB4cy3M-745g
지니,32900,2024-09-12,24971,KR,https://www.youtube.com/channel/UCyZKmfImrZXeD2A0yPOqd2w,UCyZKmfImrZXeD2A0yPOqd2w
Rohit Verma,23500,2025-11-17,255,IN,https://www.youtube.com/channel/UCPtI7IJLxHq_VPGWnkMWNWA,UCPtI7IJLxHq_VPGWnkMWNWA
DECODED,207000,2025-10-21,104512,GB,https://www.youtube.com/channel/UC6gJtkKLq7MTkm0SJRpYBWg,UC6gJtkKLq7MTkm0SJRpYBWg
튜이시,16000,2025-11-13,15,,https://www.youtube.com/channel/UChsu7XYyW28xF2xzbZFdysA,UChsu7XYyW28xF2xzbZFdysA
즈랑,52900,2025-11-16,14207,,https://www.youtube.com/channel/UCsBRzl28bxwukBr8bXYXbYA,UCsBRzl28bxwukBr8bXYXbYA
저세상개발자,30700,2025-11-12,22470,KR,https://www.youtube.com/channel/UCRIomWe2by56WTTeoRFdEJA,UCRIomWe2by56WTTeoRFdEJA
Blender Ustad,137000,2025-11-09,1297,PK,https://www.youtube.com/channel/UCpm_v7izR_v8RX9U1hv7JiA,UCpm_v7izR_v8RX9U1hv7JiA
Alfie Vaughan,66500,2025-09-28,38637,GB,https://www.youtube.com/channel/UC9uVcpm6-0w6Tp4F7Xm_R-Q,UC9uVcpm6-0w6Tp4F7Xm_R-Q
놀고 싶은 노리_Nori the Playful,15700,2025-11-16,4169,KR,https://www.youtube.com/channel/UChlaPXU4xCwTcDgM42gbGKg,UChlaPXU4xCwTcDgM42gbGKg
Fancy,851000,2025-10-23,276881,US,https://www.youtube.com/channel/UCRJilf8hdkxHQqrQa_CafyA,UCRJilf8hdkxHQqrQa_CafyA
815머니톡,1150000,2025-11-17,1044,KR,https://www.youtube.com/channel/UCCG6BEYjfQMGzypJw2EJCDQ,UCCG6BEYjfQMGzypJw2EJCDQ
언리얼 클로즈 UNREAL CLOTHES,5160,2025-11-10,1450,KR,https://www.youtube.com/channel/UCi9zof0RlG6XvuZs0b85v1A,UCi9zof0RlG6XvuZs0b85v1A
STUDIO KLESIS,47300,2025-11-14,5822,KR,https://www.youtube.com/channel/UCbiT3MAaKmxTrgF3ln-HVwA,UCbiT3MAaKmxTrgF3ln-HVwA
Paul Priestley Art,320000,2025-05-23,5482,GB,https://www.youtube.com/channel/UCMyMtFsqCf0K3Boa1Ig0ApA,UCMyMtFsqCf0K3Boa1Ig0ApA
